Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.901619,-104.694763,417.308896,0.114658,6.82008,69.716989
1.000001,39.901299,-104.694763,407.996979,-0.557148,5.043118,68.456293
1.000001,39.900986,-104.694778,396.988473,-0.91495,2.623933,68.571065
1.000001,39.900661,-104.694801,385.719197,-0.405101,1.103853,70.318611
1.000001,39.90033,-104.694824,376.522297,0.615096,0.432013,71.901236
1.000001,39.899998,-104.694855,370.01183,1.205215,0.700651,71.404806
1.000001,39.89967,-104.694885,364.085282,0.874531,0.687521,69.849135
1.000001,39.899349,-104.694916,356.755231,0.100606,0.043884,68.548345
1.000001,39.899033,-104.694939,347.305044,-0.682837,-0.466499,67.650621
1.000001,39.898712,-104.694962,335.694972,-1.118799,-1.629533,68.197993
1.000001,39.898396,-104.694992,324.111959,-0.576087,-1.828587,70.213123
1.000001,39.898067,-104.695007,315.56944,1.236876,-1.331784,71.238647
1.000001,39.897739,-104.69503,311.798146,2.836498,-0.17134,69.062097
1.000001,39.897427,-104.695045,309.959306,2.674905,0.306169,66.257401
1.000001,39.897121,-104.695053,306.492212,1.38383,0.159382,63.943174
1.000007,39.896828,-104.695068,299.604456,-0.295504,-0.482216,62.841348
1.000001,39.896534,-104.695076,289.654603,-1.051119,-1.067114,64.154573
1.000001,39.896233,-104.695084,279.185662,-0.575485,-0.890173,65.950473
1.000001,39.895924,-104.695099,270.442521,0.381849,-0.380295,67.264825
1.000001,39.895611,-104.695107,263.943568,0.939809,0.782762,66.589155
1.000001,39.895306,-104.695114,257.759503,0.499108,1.250638,64.73475
1.000001,39.895008,-104.695122,249.617802,-0.554266,1.179066,63.251191
1.000001,39.894718,-104.695129,238.77818,-1.596518,0.423346,62.486117
1.000001,39.894428,-104.695145,225.749862,-1.934267,-0.641448,63.856305
1.000001,39.894131,-104.695152,213.147994,-0.987835,-0.831824,65.86422
1.000001,39.893818,-104.695168,203.225625,0.459204,-0.533899,67.220186
1.000001,39.893509,-104.695183,196.429006,1.173633,0.585358,66.070465
1.000001,39.893208,-104.69519,190.14075,0.743438,0.984088,64.195126
1.000001,39.89291,-104.695206,182.00522,-0.296682,0.891119,62.722616
1.000001,39.892624,-104.695213,171.19253,-1.368813,0.217588,61.92443
1.00001,39.892334,-104.695229,158.149557,-1.799245,-0.886376,63.242478
1.000001,39.89204,-104.695236,145.39062,-0.890265,-1.017002,65.320518
1.000001,39.891735,-104.695251,135.384186,0.561652,-0.656334,66.744036
1.000001,39.891426,-104.695267,128.514652,1.328486,0.5031,65.680635
1.000001,39.891125,-104.695274,122.275844,0.916041,0.934665,63.819333
1.000001,39.890835,-104.695282,114.273691,-0.137851,0.943741,62.354802
1.000001,39.890545,-104.695297,103.416496,-1.257035,0.316199,61.556233
1.000001,39.890259,-104.695305,90.32527,-1.713605,-0.797657,62.895931
1.000001,39.889965,-104.69532,77.537579,-0.8166,-0.940014,64.995407
1.000001,39.88966,-104.695335,67.52199,0.647858,-0.589582,66.428083
1.000004,39.889355,-104.695351,60.667581,1.431941,0.550509,65.351187
1.000001,39.889057,-104.695358,54.421107,1.020111,0.974391,63.478481
1.000001,39.888767,-104.695366,46.509193,-0.033949,0.967984,62.019281
1.000001,39.888481,-104.695381,36.123589,-0.266014,-0.259861,62.340891
1.000001,39.888187,-104.695396,25.726683,1.000711,-0.707226,63.890726
1.000001,39.887886,-104.695412,18.327936,2.899313,-0.63121,64.861074
1.000001,39.887589,-104.695419,14.756951,3.970915,0.354511,63.354855
1.000001,39.887299,-104.695435,11.88923,3.782001,0.667346,61.09606
1.000001,39.88702,-104.695442,7.404671,2.794913,0.739013,59.3393
1.000001,39.886749,-104.695457,0.619881,1.536545,0.461133,58.347408
1.000001,39.886494,-104.69548,0.39069,0.730549,-0.262573,54.212221
1.000001,39.88625,-104.695503,0.360488,0.807802,-0.234936,50.522681
1.000001,39.886024,-104.695534,0.315848,0.490172,-0.297383,46.029628
1.000001,39.885826,-104.695572,0.317288,0.222519,-0.149545,41.141776
1.000001,39.885647,-104.695618,0.264845,0.172827,-0.506589,36.131941
1.000001,39.885494,-104.695663,0.248523,-0.345988,-0.424795,30.965422
1.000001,39.885372,-104.695709,0.281594,-0.771729,-0.974546,24.468882
1.000001,39.885281,-104.695755,0.264821,-0.899071,-0.148456,17.278108
1.000001,39.885223,-104.695793,0.25921,-1.037032,0.278574,10.437939
1.000001,39.885193,-104.695808,0.260856,-1.054074,0.18949,3.660689
