Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.926384,-104.697662,974.922211,7.016616,-1.282653,76.945763
1.000001,39.926044,-104.697662,993.602314,6.940643,4.215927,70.741282
1.000001,39.925732,-104.69767,1006.646977,3.596334,5.994701,66.793184
1.000001,39.925426,-104.697693,1008.226522,-0.049704,3.732927,65.09985
1.000001,39.925125,-104.697716,999.604505,-2.662732,3.54762,66.466227
1.000001,39.924812,-104.697746,984.965479,-3.406583,4.262395,69.233209
1.000001,39.924484,-104.697777,968.30296,-2.897565,3.637045,71.848959
1.000001,39.924149,-104.697815,952.898191,-2.097598,3.435545,74.02172
1.000001,39.923805,-104.697861,940.024439,-1.005153,3.142419,75.63098
1.000001,39.923454,-104.697914,929.938218,-0.344248,2.96184,74.959634
1.000001,39.923115,-104.697975,921.166117,-0.263423,2.22033,73.618676
1.000001,39.922779,-104.698036,912.194269,-0.432722,1.449791,72.326154
1.000001,39.922455,-104.698105,902.400208,-0.720875,0.570578,71.14483
1.000001,39.922131,-104.698174,891.444618,-1.063137,0.055599,70.109051
1.000001,39.921814,-104.698235,879.335306,-1.338544,-0.304202,69.237132
1.000001,39.921497,-104.698303,866.256001,-1.453459,-1.227615,69.205284
1.000001,39.921177,-104.698372,853.273514,-0.951962,-1.5411,70.665462
1.000001,39.920845,-104.698433,841.987517,-0.211824,-1.346987,71.959363
1.000001,39.920517,-104.698486,832.886109,0.27222,-0.645303,71.305235
1.000001,39.920193,-104.698547,824.544588,0.235066,-0.621408,69.972115
1.000001,39.919876,-104.698601,815.66195,-0.051993,-0.86303,68.644186
1.000001,39.919563,-104.698654,807.523378,0.680831,-1.133375,66.564218
1.000001,39.919266,-104.698708,802.340796,1.535915,-1.291627,63.932859
1.000001,39.918976,-104.698753,798.894703,1.196105,-1.299768,61.389359
1.002338,39.918697,-104.698807,796.91957,0.324386,-1.308936,59.22434
1.000001,39.91843,-104.698853,790.809547,-0.659794,-1.607165,57.762782
1.000001,39.918163,-104.698898,781.266696,-1.154763,-2.018159,58.283141
1.000001,39.917892,-104.698936,771.447554,-0.834719,-1.740921,59.553083
1.000001,39.917614,-104.698975,763.057573,-0.105641,-1.258968,60.564745
1.000001,39.917332,-104.699005,756.764774,0.633185,-0.794261,61.292042
1.008129,39.917042,-104.699028,752.408159,1.034855,-0.036633,60.536456
1.000001,39.916767,-104.699059,748.255896,0.543269,0.224421,58.55164
1.000001,39.9165,-104.699089,742.226171,-0.386829,-0.097116,56.875584
1.000001,39.916241,-104.69912,733.55174,-1.275233,-0.989093,56.470716
1.000001,39.915977,-104.69915,723.226475,-1.2691,-1.491346,57.80563
1.000001,39.915707,-104.699173,713.516669,-0.64055,-1.337879,59.129325
1.000001,39.915428,-104.699196,705.806925,0.179,-0.920457,60.094301
1.000001,39.915146,-104.699211,700.408077,0.953941,-0.666002,60.726792
1.000001,39.914867,-104.699226,696.705017,1.069663,0.020003,59.180813
1.000001,39.914597,-104.699242,692.423094,0.390911,-0.04528,57.226154
1.000001,39.914337,-104.699265,685.895957,-0.638009,-0.432131,55.72025
1.000001,39.914082,-104.69928,676.76266,-1.32921,-1.455105,55.998737
1.000001,39.913818,-104.699295,666.58748,-1.114048,-1.747969,57.452127
1.000001,39.913548,-104.699303,657.545646,-0.369688,-1.46309,58.690048
1.000001,39.913277,-104.69931,650.71899,0.437641,-1.048408,59.569541
1.000001,39.912998,-104.69931,646.150615,1.149884,-0.665856,59.84966
