Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.874546,-104.696472,724.340297,6.978079,1.706446,100.338713
1.000001,39.874104,-104.696457,747.637635,7.540636,-10.069101,93.706333
1.000001,39.87368,-104.696426,767.365978,4.650441,-17.368418,89.868194
1.000001,39.873272,-104.696358,778.900332,3.484231,-19.460318,87.103058
1.000001,39.872879,-104.696259,780.835064,-1.124161,-24.006594,86.650169
1.000001,39.872482,-104.696129,774.91192,-3.085655,-26.951542,89.53839
1.003794,39.872082,-104.695938,765.071853,-2.803445,-27.519508,93.079663
1.000001,39.871689,-104.695694,753.785806,-3.35234,-28.327372,96.50767
1.000001,39.871296,-104.695389,742.497405,-2.86144,-28.962399,99.769488
1.000001,39.870922,-104.695015,732.862641,-1.757874,-29.222723,102.429669
1.000001,39.870579,-104.694588,725.179831,-1.327595,-29.213745,103.486619
1.000001,39.870266,-104.694115,718.458304,-1.26519,-29.199539,102.645769
1.000001,39.869999,-104.693604,711.058592,-1.345006,-29.504202,101.498518
1.000001,39.869774,-104.693069,701.946772,-2.119891,-29.742693,100.391167
1.000001,39.869591,-104.692513,690.761799,-2.728805,-30.520185,100.178664
1.000001,39.869457,-104.691933,678.586306,-2.387358,-30.598795,101.244534
1.000001,39.869373,-104.69133,667.706609,-1.539589,-23.386036,101.852318
1.000001,39.869335,-104.690712,660.923206,0.594989,-8.291783,100.986115
1.000001,39.869316,-104.690109,658.899163,2.153886,5.021475,98.366384
1.000001,39.869289,-104.689522,658.175472,1.646585,13.776311,96.044719
1.000001,39.869247,-104.68895,655.164915,0.271138,19.444687,94.338394
1.004836,39.869179,-104.688385,648.000793,-1.486034,22.702065,93.963098
1.000001,39.869076,-104.687828,637.232783,-2.314455,25.168373,95.678084
1.000001,39.868935,-104.687279,625.21909,-2.094455,27.074991,97.481577
1.000001,39.868752,-104.686737,613.851041,-1.586768,28.313084,98.677531
1.000001,39.868519,-104.686226,603.960712,-0.965466,29.090282,99.134631
1.000001,39.868244,-104.685745,595.831352,-0.363587,29.824751,98.111487
1.000001,39.867935,-104.68531,588.486207,-0.433109,30.463335,94.976913
1.000001,39.867607,-104.684944,580.052672,-1.161114,30.207626,91.581511
1.000001,39.867264,-104.684639,569.706282,-1.744451,29.702892,88.430223
1.000001,39.866901,-104.684395,558.198661,-1.5693,29.259504,86.838463
1.000001,39.866528,-104.684212,547.497084,-0.816068,29.521152,85.240755
1.002731,39.866146,-104.684097,538.703605,-0.093986,29.960463,82.868015
1.000001,39.865772,-104.684059,531.623537,0.157432,30.698219,78.362222
1.000001,39.865421,-104.684074,524.190784,-0.320144,30.658724,73.259753
1.000001,39.865101,-104.684143,514.996863,-1.132637,30.322962,68.396586
1.000001,39.864807,-104.684265,503.887183,-1.544014,29.479191,64.744864
1.000001,39.864548,-104.684441,492.326397,-1.076704,29.383062,62.343605
1.000001,39.864319,-104.684662,482.218951,-0.254648,29.713127,59.881
1.000001,39.864143,-104.684921,474.325431,0.367992,30.332714,56.72024
1.000001,39.864014,-104.685204,467.320304,0.258098,30.896383,52.31896
1.000001,39.863934,-104.685493,459.04141,-0.493274,30.528337,48.529145
1.000001,39.863903,-104.685768,448.689913,-1.253464,29.95463,45.925378
1.000001,39.863922,-104.686043,436.685381,-1.378675,29.303476,46.025234
1.000001,39.863995,-104.68631,425.252002,-0.672307,29.472818,47.527353
1.000001,39.864117,-104.686554,415.851026,0.18163,29.847403,49.547384
1.000001,39.864285,-104.68676,408.417847,0.618876,30.634472,50.512556
1.000001,39.864487,-104.686913,401.022416,0.158866,30.759861,51.229858
1.000001,39.864716,-104.687012,391.785767,-0.703491,29.47719,52.742562
1.000001,39.864964,-104.687057,380.692732,-1.128212,26.327093,55.815338
1.000001,39.865231,-104.687042,369.83341,-0.284477,22.55275,60.238318
1.000001,39.865513,-104.686981,361.782671,1.281732,18.489307,63.806053
1.000001,39.865799,-104.686874,356.886542,2.123934,14.763402,64.428548
1.000001,39.866077,-104.686737,352.671151,1.83461,10.610803,64.111268
1.000001,39.866348,-104.686577,347.174157,1.107644,6.461056,63.628296
1.000001,39.866611,-104.686401,339.588867,0.326128,2.702714,63.219135
1.000001,39.866871,-104.686218,329.847096,-0.398748,-0.314174,62.829921
1.000001,39.867126,-104.686043,318.679795,-0.565232,-3.073243,63.30544
1.000001,39.86739,-104.68586,309.274839,1.172766,-4.340646,63.866605
1.000001,39.867653,-104.685692,304.13178,2.46837,-4.047189,62.213098
1.000001,39.867908,-104.685539,300.704185,2.205554,-3.699774,59.441826
1.000001,39.868153,-104.685387,295.658196,1.036845,-3.348566,57.143004
1.000001,39.868389,-104.685242,287.494293,-0.380733,-3.571868,55.944191
1.000001,39.868626,-104.685104,276.514222,-1.274495,-3.673489,55.96294
1.000001,39.868866,-104.684975,264.296227,-1.080774,-3.581146,57.193712
1.000001,39.869114,-104.684853,253.536453,0.04194,-2.764944,58.235224
1.000001,39.86937,-104.684738,245.684985,1.111581,-1.464079,58.197751
1.000001,39.869621,-104.684624,239.551807,1.138381,-0.328908,56.410768
1.000001,39.869865,-104.684509,232.442803,0.283994,0.093652,54.881383
1.000001,39.870102,-104.684395,222.835022,-0.867773,-0.022989,53.931223
1.000001,39.870335,-104.684288,210.52972,-1.689036,-1.140583,54.40906
1.000001,39.870575,-104.684174,197.410164,-1.279342,-1.553025,56.155431
1.000001,39.870819,-104.684067,186.271799,0.052361,-1.402395,57.486927
1.000001,39.871078,-104.68396,178.327854,1.236538,-0.526359,57.307287
1.000001,39.871326,-104.683861,172.193012,1.202244,0.132355,55.557149
1.000001,39.871567,-104.683754,164.972734,0.318238,0.255953,54.103366
1.000001,39.871799,-104.683647,155.293778,-0.828462,-0.136899,53.210444
1.000001,39.872032,-104.683548,142.937424,-1.600849,-1.48148,53.843183
1.000001,39.872269,-104.683441,130.01749,-1.098906,-1.949193,55.545141
1.000001,39.872517,-104.683342,119.218367,0.259334,-1.805749,56.759933
1.000001,39.872768,-104.68325,111.583916,1.336791,-0.830131,56.258368
1.000001,39.873016,-104.683159,105.461314,1.189694,-0.216832,54.449895
1.000001,39.873253,-104.683067,98.047698,0.228684,-0.06775,53.022547
1.000001,39.873486,-104.682976,88.015469,-0.929611,-0.439205,52.170601
1.000001,39.873714,-104.682884,75.428269,-1.648705,-1.722235,52.91099
1.000001,39.873951,-104.682793,62.379457,-1.036341,-2.076693,54.614623
1.001328,39.874203,-104.682709,51.524822,0.415643,-1.849051,55.777858
1.000001,39.874451,-104.682632,44.272783,1.658017,-0.790827,55.04306
1.000001,39.874695,-104.682556,38.624374,2.367228,-0.219586,53.044655
1.000001,39.874928,-104.68248,32.597493,2.217906,-0.161363,51.304024
1.000001,39.875156,-104.682396,25.197303,2.042159,-1.312026,51.014421
1.000001,39.875385,-104.68232,17.775323,2.699529,-1.889902,51.870517
1.000001,39.875622,-104.682251,12.528025,3.747221,-1.780442,52.373687
1.000001,39.875854,-104.682182,9.033375,3.914632,-0.345604,51.017514
1.000001,39.876083,-104.682114,4.035612,2.603082,-0.028093,49.724906
1.000001,39.876305,-104.682068,0.523313,0.429202,4.148585,46.824347
1.000001,39.876511,-104.682053,0.333544,-0.067077,-0.149584,41.676828
1.000001,39.87669,-104.682053,0.293252,-0.382264,1.35406,35.088409
1.000001,39.876835,-104.682083,0.305581,-0.872035,0.632753,28.06658
1.000001,39.876945,-104.682137,0.248218,0.426168,0.90637,23.351586
1.000001,39.877029,-104.682198,0.249728,0.263808,0.527088,18.520147
1.000001,39.877087,-104.682259,0.314001,-0.72162,0.22647,13.198702
1.000001,39.877117,-104.682312,0.291828,-0.117792,0.020929,7.872473
1.000001,39.877136,-104.682335,0.325768,-0.235391,0.35455,2.998026
