Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.896297,-104.696991,763.177771,7.344606,-0.464382,94.509832
1.000001,39.895882,-104.697006,789.008128,8.322892,1.914643,87.74705
1.002788,39.895493,-104.697029,810.678813,5.181668,5.091821,82.521816
1.000001,39.895119,-104.697067,823.364835,2.767202,5.169091,78.728404
1.000001,39.89476,-104.697113,826.348959,-0.775126,5.212381,77.506809
1.000001,39.894402,-104.697159,818.620543,-3.837662,5.996745,79.761077
1.000001,39.894028,-104.69722,805.136388,-3.817234,6.013415,82.431276
1.000001,39.89365,-104.697296,794.269958,-1.797337,5.855626,83.883758
1.000001,39.893265,-104.697388,788.56328,-0.435278,6.033025,83.388366
1.000001,39.892887,-104.697487,785.679529,-0.014863,5.176926,81.372073
1.000001,39.892529,-104.697594,782.848694,-0.358535,3.977534,79.345932
1.000001,39.892174,-104.697716,778.492129,-0.932723,2.80945,77.592824
1.000001,39.891827,-104.697838,772.074827,-1.519652,1.130578,76.62479
1.000001,39.891483,-104.69796,764.295547,-1.484425,-0.058581,77.505585
1.000622,39.891132,-104.69809,756.92417,-0.915685,-0.549524,78.662639
1.000001,39.890781,-104.698219,751.318818,-0.201764,-0.818933,79.474733
1.000001,39.890423,-104.698341,747.715581,0.453128,-0.967418,79.915579
1.000001,39.890068,-104.698463,745.496849,0.493093,-0.599996,78.213043
1.000001,39.889721,-104.698586,742.488044,-0.142613,-1.028222,76.116503
1.000001,39.889385,-104.6987,737.209544,-1.038728,-1.650719,74.486361
1.000001,39.889053,-104.698814,729.487185,-1.544143,-2.737975,74.714911
1.000001,39.888714,-104.698929,720.984815,-1.267274,-3.028711,75.943759
1.000001,39.888367,-104.699036,713.638519,-0.570118,-2.764153,76.94531
1.000001,39.888016,-104.699135,708.347253,0.227275,-2.401988,77.620305
1.000001,39.887661,-104.699226,705.206285,0.84838,-2.111901,77.789104
1.000001,39.88731,-104.699318,703.233656,0.729398,-1.402706,75.818376
1.000001,39.886971,-104.699402,700.094441,-0.027747,-1.596193,73.735947
1.000001,39.886635,-104.699486,694.410341,-0.997991,-2.121181,72.290925
1.000001,39.886303,-104.699562,686.290893,-1.469222,-2.987803,72.868573
1.000001,39.885967,-104.699638,677.644396,-1.140226,-3.06079,74.125977
1.000001,39.885624,-104.699707,670.373092,-0.399054,-2.675346,75.095458
1.000001,39.885281,-104.699768,665.186455,0.426078,-2.334063,75.784615
1.000001,39.884926,-104.699821,662.142657,1.021059,-2.043551,75.883823
1.000001,39.884583,-104.699875,660.154008,0.842651,-1.394651,73.87071
1.000001,39.884243,-104.699921,656.839477,0.028093,-1.690567,71.820915
1.000001,39.883915,-104.699966,650.950275,-0.963026,-2.365093,70.512391
1.000001,39.883591,-104.700012,642.683495,-1.40632,-3.262596,71.236741
1.000002,39.883259,-104.700043,634.052467,-1.049593,-3.388409,72.497311
1.000001,39.882919,-104.700073,626.752428,-0.284712,-3.079766,73.460615
1.00118,39.882576,-104.700096,621.58111,0.536045,-2.821815,74.119785
1.000001,39.882233,-104.700104,618.59293,1.120527,-2.563463,74.085453
