Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.927402,-104.697693,923.252586,6.585647,1.284892,82.398005
1.000001,39.927036,-104.697701,935.379118,5.078173,0.939588,77.454532
1.000001,39.926685,-104.697708,940.873885,2.239872,1.164631,74.289407
1.000001,39.926346,-104.697723,936.08739,-1.796929,0.435441,73.794868
1.000001,39.925999,-104.697739,922.322541,-3.492328,-0.098593,76.160972
1.000001,39.925636,-104.697754,904.549755,-3.763664,0.101373,79.143542
1.000001,39.925262,-104.697762,886.563707,-2.916143,0.386197,81.84344
1.000001,39.924877,-104.697777,870.908029,-1.684711,0.410508,84.008963
1.000001,39.924484,-104.697792,858.02867,-0.526529,0.663642,84.836517
1.000001,39.924091,-104.697807,847.873965,0.01731,0.814949,83.678351
1.000001,39.923706,-104.697823,838.635689,0.015421,0.396499,82.289521
1.000001,39.923328,-104.697838,828.983003,-0.247435,-0.052644,81.008522
1.000001,39.922955,-104.697861,818.279122,-0.660476,-0.457594,79.879275
1.000001,39.922585,-104.697876,807.318225,-0.35171,-0.616181,78.367531
1.000001,39.922226,-104.697891,799.148465,0.891788,-0.714426,76.071982
1.000001,39.921879,-104.697906,793.034086,0.995806,-0.855197,73.719878
1.000001,39.921543,-104.697922,786.545746,0.497934,-0.926063,71.608107
1.000001,39.921215,-104.697937,778.389252,-0.338448,-0.969248,69.899039
1.000001,39.920891,-104.697945,767.865543,-0.991029,-1.568551,69.67826
1.000001,39.920567,-104.697952,756.376646,-0.825945,-1.526957,71.003653
1.000001,39.920231,-104.69796,745.698347,-0.193308,-1.117513,72.292808
1.000001,39.919895,-104.69796,736.979611,0.547199,-0.613452,73.217679
1.000001,39.919556,-104.69796,730.235256,1.197999,-0.188796,73.719953
1.000001,39.919216,-104.69796,724.78925,1.113366,0.540517,71.990522
1.000001,39.918884,-104.69796,718.316079,0.304087,0.412022,70.056448
1.000001,39.918564,-104.69796,712.960734,-0.777335,-0.13918,68.758424
1.000001,39.918247,-104.69796,705.612235,-1.266761,-1.017608,69.586415
1.000001,39.917923,-104.69796,697.777688,-0.914871,-1.169096,71.143859
1.000001,39.917591,-104.697952,691.305318,-0.150829,-0.833841,72.404896
1.000001,39.917252,-104.697945,686.959817,0.611001,-0.456818,73.263683
1.000001,39.916908,-104.697937,682.536069,1.256066,-0.239128,73.653112
1.000001,39.916573,-104.697929,678.76818,1.071909,0.386112,71.871813
1.000001,39.916245,-104.697922,673.865643,0.252325,0.208649,69.947897
1.000001,39.915924,-104.697914,666.449561,-0.831314,-0.375521,68.657956
1.000001,39.915604,-104.697906,656.609694,-1.300789,-1.285073,69.497463
1.000001,39.915279,-104.697899,646.29279,-0.928352,-1.422695,71.067097
1.000001,39.914948,-104.697891,637.446346,-0.146932,-1.071315,72.335223
1.000001,39.914608,-104.697868,630.767973,0.647644,-0.687127,73.231568
1.000001,39.914268,-104.697853,626.288957,1.293774,-0.297402,73.380575
1.000001,39.913933,-104.69783,622.804516,1.039544,0.299508,71.429432
1.000001,39.913605,-104.697815,617.933218,0.155256,-0.00544,69.542125
1.000001,39.913288,-104.6978,610.411656,-0.927065,-0.681018,68.442093
1.000001,39.912968,-104.697784,600.55622,-1.286642,-1.486775,69.501593
1.000001,39.912643,-104.697762,590.504192,-0.855038,-1.528087,71.063634
1.000001,39.912315,-104.697739,582.049781,-0.062773,-1.132447,72.29332
1.000001,39.911976,-104.697708,575.780511,0.731603,-0.768377,73.156319
1.000001,39.911636,-104.697678,571.658936,1.302311,-0.267148,72.965378
1.000001,39.911301,-104.697647,568.199927,0.922726,0.217771,70.946341
1.000001,39.910976,-104.697617,562.084697,-0.013782,-0.153782,69.120818
1.000001,39.91066,-104.697586,550.532922,-1.024505,-0.966915,68.316399
1.000001,39.910343,-104.697556,536.857582,-1.232863,-1.647617,69.586015
1.000001,39.910015,-104.697525,523.175835,-0.718592,-1.597833,71.120864
1.000001,39.909683,-104.697487,511.176008,0.083209,-1.174771,72.290903
1.000001,39.909351,-104.697441,501.412035,0.856591,-0.8594,73.090064
1.000001,39.909012,-104.697395,493.632405,1.37001,-0.364538,72.779213
1.000001,39.90868,-104.69735,486.453114,0.934626,0.082362,70.746117
1.000001,39.90836,-104.697311,477.580889,-0.037331,-0.307156,68.926577
1.000001,39.908043,-104.697266,465.954172,-1.07352,-1.182152,68.239778
1.003702,39.907726,-104.69722,452.190974,-1.230416,-1.828315,69.59303
1.000001,39.907402,-104.697174,438.752326,-0.685417,-1.759495,71.107347
1.000001,39.90707,-104.697121,427.035348,0.124796,-1.340439,72.250965
1.000001,39.906734,-104.69706,417.51137,0.90401,-1.055419,73.034006
1.000001,39.906403,-104.696999,410.014764,1.299402,-0.464199,72.267397
1.000001,39.906075,-104.696938,402.687817,0.758598,-0.227351,70.221487
1.000001,39.905758,-104.696877,388.946771,-0.163464,-0.625057,68.482194
1.000001,39.905445,-104.696815,371.870443,-1.04788,-1.621471,68.217844
1.006047,39.905125,-104.696754,352.765993,-1.084332,-2.123522,69.701439
1.000001,39.904804,-104.696686,344.118169,-0.600746,-1.973193,71.150355
1.006013,39.904472,-104.696609,337.377444,0.17192,-1.526336,72.158898
1.000001,39.90414,-104.696533,332.886238,0.880452,-1.303926,72.732483
1.000001,39.903809,-104.696449,330.213647,1.288307,1.577732,72.237002
1.000001,39.903481,-104.696373,327.655397,0.804696,5.736845,70.269152
1.000001,39.90316,-104.696304,323.683907,0.134332,8.632195,68.134623
1.000001,39.902851,-104.696259,319.023643,0.5549,10.391563,65.848351
1.000001,39.90255,-104.696228,313.990896,0.181958,10.862487,63.724797
1.000001,39.90226,-104.696228,307.143389,-0.877811,10.367323,62.142784
1.000001,39.901974,-104.696243,297.574356,-1.972878,9.483234,61.21524
1.000001,39.901691,-104.696281,285.527071,-2.58762,7.521897,61.643021
1.000001,39.901405,-104.696335,272.848233,-1.925615,5.696048,63.552373
1.000001,39.901112,-104.696404,262.295213,-0.567314,4.212315,65.084308
1.000001,39.900814,-104.69648,254.933498,0.562708,3.505825,64.693981
1.000001,39.900528,-104.696564,249.053683,0.578456,2.678935,62.750208
1.000001,39.900246,-104.696648,242.057793,-0.252504,1.496521,61.044076
1.000001,39.899975,-104.696732,232.706127,-1.322583,0.154136,59.865495
1.005725,39.899708,-104.696823,220.625526,-2.044176,-1.720976,60.097712
1.000001,39.899433,-104.696907,207.701487,-1.684705,-2.701816,61.981085
1.000001,39.899151,-104.696991,196.516764,-0.403667,-2.736156,63.583924
1.000001,39.898861,-104.697075,188.559841,0.77063,-1.859893,63.650764
1.000001,39.898579,-104.697144,182.447552,0.8485,-0.971299,61.764614
1.000001,39.8983,-104.69722,175.415993,0.083151,-0.613054,60.038061
1.000001,39.898029,-104.697289,166.051324,-0.978722,-0.758743,58.848168
1.000001,39.897766,-104.69735,154.137128,-1.800356,-1.628961,59.026281
1.000001,39.897491,-104.697418,141.066846,-1.505543,-1.930967,60.962728
1.000001,39.897213,-104.697479,129.762764,-0.220024,-1.572458,62.649369
1.000001,39.896923,-104.69754,121.668559,1.008024,-0.569136,62.88245
1.000001,39.896641,-104.697594,115.619248,1.101499,0.351964,61.04138
1.000001,39.896362,-104.697655,108.633183,0.292434,0.624898,59.349348
1.007004,39.896091,-104.697708,99.180468,-0.836556,0.350702,58.201314
1.000001,39.895828,-104.697769,87.093966,-1.722451,-0.756954,58.380342
1.000001,39.895557,-104.697823,73.817561,-1.468592,-1.347941,60.382046
1.000001,39.895279,-104.697884,62.271018,-0.146775,-1.2296,62.146091
1.000001,39.894993,-104.697937,54.11326,1.171863,-0.441999,62.452563
1.000001,39.894711,-104.69799,48.049064,1.316565,0.352808,60.599155
1.000001,39.894436,-104.698036,41.375534,0.977309,0.349711,58.913704
1.000001,39.894169,-104.69809,33.322802,1.163935,-0.688065,59.006037
1.000001,39.893894,-104.698143,25.646827,2.214095,-1.09019,60.093752
1.000001,39.893616,-104.698196,20.774744,3.770191,-0.975383,60.389491
1.000001,39.893345,-104.698242,18.293217,4.416331,-0.126312,58.192768
1.000001,39.893082,-104.698288,15.279806,3.692891,0.143216,55.945196
1.000001,39.892826,-104.698334,9.544792,2.225504,0.163246,54.486437
1.006794,39.892574,-104.69838,0.411027,0.462095,-0.792893,54.555287
