Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.928074,-104.697701,933.319582,1.361533,2.302881,63.35329
1.000001,39.927773,-104.697708,914.527642,-9.540344,-1.249862,66.756412
1.000001,39.927456,-104.697708,885.079079,-8.810491,1.626665,72.940226
1.000001,39.927113,-104.697701,852.448498,-7.594191,5.170667,79.250588
1.000001,39.926735,-104.697693,821.982833,-4.296811,6.021879,84.6602
1.000001,39.926338,-104.697708,799.125837,-0.760601,5.407983,88.032978
1.00601,39.925926,-104.697731,786.3867,2.705045,5.411943,87.2536
1.000001,39.925526,-104.697769,780.603279,3.6557,4.803918,85.006688
1.000001,39.925137,-104.697815,776.261432,3.210423,3.443022,82.78693
1.000001,39.924759,-104.697868,770.164725,2.084095,2.023131,80.961569
1.000001,39.924389,-104.697929,760.841244,0.779966,0.46552,79.939471
1.000001,39.924019,-104.69799,748.967372,0.126223,-0.805929,81.057581
1.000001,39.923641,-104.698051,736.74372,0.473329,-1.133471,82.853318
1.000001,39.92326,-104.698105,726.074482,1.155829,-1.144952,84.295537
1.000001,39.922867,-104.698158,717.449862,1.745158,-1.015134,85.353584
1.000001,39.92247,-104.698212,710.653793,2.024859,-0.514484,85.40859
1.000001,39.922077,-104.698257,704.10573,1.436592,-0.04001,83.66906
1.000001,39.921696,-104.698303,695.598504,0.387382,-0.350142,82.164079
1.000001,39.921318,-104.698349,684.402968,-0.487741,-1.358283,82.18209
1.000001,39.920933,-104.698395,671.817971,-0.416566,-1.772065,83.851117
1.000001,39.920544,-104.698441,660.236159,0.258028,-1.652641,85.410777
1.000001,39.920143,-104.698479,650.584925,0.996465,-1.195107,86.569396
1.000001,39.919735,-104.698509,643.021512,1.525706,-0.76678,87.345311
1.000001,39.919334,-104.69854,636.787986,1.471702,0.025476,85.901957
1.000001,39.918941,-104.69857,630.352261,0.628551,0.052799,84.115104
1.000001,39.918552,-104.698601,625.529172,-0.240907,-0.554475,82.954386
1.000001,39.918167,-104.698631,618.156343,-0.653609,-1.397359,83.879383
1.000001,39.917774,-104.698662,605.717876,-0.494537,-1.577571,85.532334
1.000001,39.917374,-104.698685,595.982138,0.185604,-1.255352,86.868828
1.000001,39.916969,-104.698708,588.573965,0.839192,-0.837728,87.710938
1.000001,39.916557,-104.698723,583.184178,1.364899,-0.400293,87.775828
1.000001,39.916153,-104.698738,578.582712,1.041061,0.098174,85.964823
1.000001,39.91576,-104.698761,572.513438,0.141605,-0.215607,84.262399
1.000001,39.915375,-104.698776,563.909544,-0.809763,-0.94958,83.441844
1.000001,39.914986,-104.698792,553.264435,-0.941163,-1.723315,84.692478
