Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.867077,-104.702385,196.828786,0.035011,-29.357023,56.21615
1.000001,39.866852,-104.702225,185.41179,-1.014704,-30.411982,55.106397
1.000001,39.866657,-104.702011,172.102701,-1.388928,-30.814951,55.87906
1.000001,39.866497,-104.701744,159.22194,-0.742034,-30.61586,56.733157
1.000001,39.866383,-104.701439,148.434844,0.364449,-30.31748,57.352612
1.000001,39.866322,-104.701103,140.2476,1.046113,-29.598104,56.650304
1.000001,39.86631,-104.700768,132.842481,0.721641,-29.275713,54.82148
1.000001,39.866344,-104.700447,123.750523,-0.112909,-29.295404,53.593129
1.000262,39.866425,-104.700142,111.693401,-1.269555,-30.323227,54.126843
1.000001,39.86655,-104.699852,97.585704,-1.68211,-30.50506,56.848663
1.000001,39.866726,-104.699593,84.054829,-0.931582,-28.762308,59.672493
1.000001,39.866947,-104.699364,73.270418,0.636584,-25.26021,61.867511
1.000001,39.867199,-104.699188,66.274504,2.02895,-20.032587,61.53269
1.000001,39.867462,-104.699051,61.32193,2.330726,-15.113956,59.931457
1.000001,39.867725,-104.698959,55.808848,1.825022,-10.50305,58.426546
1.000001,39.867989,-104.698891,48.246185,0.75413,-6.476371,57.290836
1.000001,39.868248,-104.69883,38.068806,0.048689,-3.688859,57.349561
1.000001,39.868511,-104.698784,26.986481,1.01594,-0.751774,59.07333
1.000001,39.868786,-104.698738,18.344519,2.867186,2.046036,60.337811
1.000001,39.869064,-104.698685,13.855214,4.25745,4.311176,59.512519
1.000001,39.869331,-104.698624,10.882347,4.311634,5.073457,57.165813
1.000001,39.869587,-104.698563,6.598348,3.24107,5.108467,55.298067
1.000001,39.869835,-104.698494,0.216487,0.158217,-0.010696,52.559685
1.000001,39.870064,-104.69841,0.345243,0.916489,-0.235655,49.62393
1.000001,39.870274,-104.698326,0.323612,0.69115,0.251358,46.057312
1.000001,39.870468,-104.698242,0.276508,0.594194,-0.150992,41.419014
1.000001,39.870632,-104.698151,0.31771,0.002773,-0.426943,36.441383
1.000001,39.870777,-104.698059,0.313756,-0.04841,-0.606224,31.179003
1.000001,39.870888,-104.697975,0.262396,-0.272701,-0.401007,25.850633
1.000001,39.870979,-104.697899,0.263067,-0.508431,-0.214096,20.491998
1.000001,39.871044,-104.69783,0.226477,-0.125771,0.165893,15.151632
1.000001,39.87109,-104.697784,0.230307,-0.286473,-0.29827,10.019271
1.000001,39.871117,-104.697754,0.251826,-0.730982,0.167337,5.221595
1.000001,39.871124,-104.697746,0.249452,0.347785,-0.128149,0.347189
