Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.915276,-104.697426,876.18723,8.027076,0.006213,85.425348
1.000001,39.914906,-104.697441,904.206933,9.201289,0.921446,78.083879
1.000001,39.914566,-104.697472,926.809065,5.407348,1.477176,72.789068
1.000001,39.914238,-104.697502,935.696109,0.968327,-0.07643,69.810576
1.000001,39.913914,-104.697525,932.333468,-1.866543,-0.507095,70.089067
1.000001,39.913586,-104.697556,921.701676,-3.057397,-0.201276,72.140093
1.000001,39.91325,-104.697586,908.221577,-3.091758,-0.434703,74.267036
1.000001,39.912903,-104.697609,894.876043,-2.480298,-0.253813,76.161113
1.00377,39.91254,-104.697632,883.426945,-1.55504,-0.329686,77.692395
1.000001,39.912178,-104.697655,874.671163,-0.846574,-0.034214,77.288432
1.000001,39.911823,-104.697678,867.480108,-0.643674,-0.246366,75.795011
1.000001,39.911476,-104.697701,860.305073,-0.731898,-0.679621,74.275185
1.000001,39.911133,-104.697723,852.412954,-0.974427,-1.183353,72.868966
1.000001,39.910797,-104.697746,841.301572,-1.195519,-1.445976,71.618244
1.000001,39.910469,-104.697762,827.735467,-1.360425,-1.624226,70.513496
1.000001,39.910141,-104.697784,813.077667,-1.523135,-1.847265,69.453202
1.000001,39.909824,-104.6978,799.92427,-0.211188,-2.53479,68.5979
1.000001,39.909508,-104.697807,792.035706,1.540628,-2.362469,67.309286
1.000001,39.909199,-104.697815,787.789728,1.916197,-1.788873,64.788665
1.000001,39.908905,-104.697815,783.760366,1.347937,-1.635674,61.947995
1.000001,39.908623,-104.697823,777.552222,0.273936,-1.649813,59.578799
1.000001,39.908348,-104.697823,768.207214,-0.864763,-2.264594,58.181753
1.000001,39.908077,-104.697823,756.292993,-1.27264,-2.643378,58.891692
1.000001,39.907803,-104.697815,743.880559,-1.013357,-2.320764,60.063943
1.000001,39.907524,-104.6978,732.47987,-0.399968,-1.861105,61.001042
