Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.920315,-104.697533,872.809471,6.899367,1.245156,85.609414
1.000001,39.919933,-104.69754,887.340664,6.184134,0.502193,80.133058
1.000001,39.919571,-104.697548,895.698256,2.996605,0.050253,76.42573
1.001356,39.91922,-104.697556,892.879184,-1.208413,-0.851481,75.282431
1.000001,39.918869,-104.697563,880.290382,-3.200224,-1.527747,77.199621
1.000001,39.918507,-104.697571,866.012801,-3.716188,-1.472076,79.992304
1.000001,39.918129,-104.697571,852.40935,-3.142817,-1.197507,82.608751
1.000001,39.917744,-104.697571,840.725763,-2.036004,-1.025275,84.75323
1.000001,39.917343,-104.697563,832.259337,-0.816421,-0.825582,86.080388
1.000001,39.916946,-104.697556,826.870201,-0.177781,-0.274144,85.09082
1.000001,39.916557,-104.697548,822.62217,-0.069744,-0.529053,83.632985
1.000001,39.916172,-104.69754,815.14276,-0.227767,-0.794098,82.15627
1.000001,39.915794,-104.697533,808.948833,0.696544,-1.082488,79.861723
1.000001,39.915428,-104.697525,805.929315,1.505238,-1.149415,77.084196
1.000001,39.915077,-104.69751,803.697366,1.146532,-1.154403,74.454573
1.000001,39.914738,-104.697495,799.971779,0.340738,-1.198177,72.226917
1.000001,39.914406,-104.697487,793.677478,-0.663013,-1.404269,70.618287
1.000001,39.914078,-104.697464,784.974211,-1.146339,-1.835969,71.044325
1.000001,39.913746,-104.697449,775.677413,-0.93381,-1.598261,72.383555
1.000001,39.91341,-104.697426,767.489731,-0.288009,-1.124039,73.519988
1.00007,39.913063,-104.697395,761.121789,0.431399,-0.638726,74.376172
1.000001,39.91272,-104.697365,756.708355,0.928353,-0.035994,74.237145
1.000001,39.912376,-104.697334,752.893958,0.587139,0.492222,72.236661
1.000001,39.912045,-104.697304,747.475435,-0.282762,0.151938,70.389218
1.000001,39.911724,-104.697273,739.529501,-1.197976,-0.627615,69.567255
1.000001,39.9114,-104.69725,729.55687,-1.363879,-1.284903,70.77316
1.000001,39.911068,-104.697212,717.400151,-0.825756,-1.235441,72.230469
1.000001,39.910728,-104.697182,705.431413,-0.009471,-0.836343,73.326437
1.000001,39.910385,-104.697144,695.604512,0.782279,-0.588511,74.09295
1.005694,39.910038,-104.697098,687.704734,1.126006,-0.012733,73.306379
1.000001,39.909702,-104.69706,679.984527,0.600074,0.199572,71.236252
1.000001,39.909378,-104.697021,670.373793,-0.379179,-0.189064,69.491457
1.000001,39.909061,-104.696983,658.212367,-1.252138,-1.173038,69.202503
1.000001,39.908737,-104.696945,644.307045,-1.229899,-1.654896,70.636551
1.000001,39.908405,-104.696899,630.948545,-0.615967,-1.481965,72.0543
1.000001,39.908073,-104.696854,619.508458,0.185625,-1.061938,73.090064
1.000001,39.907734,-104.6968,610.196441,0.957575,-0.858065,73.806213
1.000001,39.907394,-104.696747,602.727644,1.175844,-0.217927,72.674563
1.000001,39.907063,-104.696693,595.085584,0.558925,-0.107881,70.624516
1.000001,39.906742,-104.69664,582.736727,-0.450261,-0.512557,68.954659
1.000001,39.906425,-104.696594,565.656044,-1.192448,-1.531473,68.992557
1.000001,39.906105,-104.696541,546.872414,-1.107411,-1.906623,70.489419
1.000001,39.905781,-104.69648,528.631653,-0.48527,-1.681762,71.860601
1.000001,39.905449,-104.696411,511.918723,0.274762,-1.24536,72.771435
1.000001,39.905113,-104.696342,507.486615,0.891873,-1.084681,73.336329
1.000001,39.904778,-104.696274,504.833948,1.148493,-0.575552,72.583587
1.000001,39.904449,-104.696205,502.105038,0.594677,-0.329188,70.566863
1.000001,39.904129,-104.696129,497.30723,-0.392833,-0.300325,68.86231
1.000001,39.903812,-104.69606,489.816306,-1.211839,1.743949,68.769398
1.000001,39.903496,-104.695999,480.869939,-1.132821,4.861262,70.30995
1.000001,39.903168,-104.695938,472.588842,-0.609095,7.932965,71.820411
1.000001,39.902836,-104.695892,465.921332,0.001692,9.815955,73.005242
1.000001,39.902496,-104.695869,461.171533,0.670202,10.294741,73.871163
1.000001,39.902153,-104.695862,458.161977,1.10926,10.318872,73.76916
1.000001,39.901814,-104.695877,455.506857,0.699481,9.876794,71.863441
1.000001,39.901485,-104.695915,451.147039,-0.24105,8.233697,70.124771
1.000001,39.901165,-104.695961,444.213501,-1.12503,5.975912,69.528014
1.000001,39.900845,-104.69603,435.657215,-1.065535,4.023548,70.865657
1.000717,39.900517,-104.696098,427.704572,-0.407771,2.796316,72.307735
1.000001,39.900181,-104.696182,421.701029,0.370073,2.024245,73.367858
1.004745,39.899841,-104.696266,417.891288,1.125358,1.305238,74.093106
1.000001,39.899506,-104.696358,415.801289,1.273057,1.208302,72.71746
1.000001,39.899181,-104.696449,413.11786,0.562967,0.609097,70.67574
1.000001,39.898865,-104.696533,408.052372,-0.526726,-0.241296,69.092388
1.000001,39.898552,-104.696625,400.25805,-1.255426,-1.555823,69.446432
1.000001,39.898232,-104.696709,391.330882,-1.051693,-2.05299,71.024875
1.000001,39.897903,-104.696793,383.511328,-0.370428,-1.875955,72.3875
1.000001,39.897572,-104.696869,377.72315,0.442343,-1.461649,73.36834
1.000001,39.897236,-104.696953,374.148899,1.168396,-1.18075,73.94484
1.000001,39.8969,-104.697029,372.012744,1.144272,-0.41268,72.234451
1.000001,39.896576,-104.697098,368.946743,0.379221,-0.394042,70.248389
1.000001,39.896259,-104.697166,363.396784,-0.702249,-0.778468,68.823032
1.000001,39.895943,-104.697235,355.258312,-1.280648,-1.61509,69.505182
1.000001,39.895626,-104.697304,346.449565,-0.975691,-1.687705,71.087392
1.000001,39.895298,-104.697365,338.903848,-0.241826,-1.260642,72.403087
1.000001,39.894962,-104.697433,333.436766,0.570641,-0.77606,73.343848
1.000001,39.894623,-104.697495,330.198954,1.257532,-0.379663,73.671969
1.000001,39.894287,-104.697548,328.124575,1.078086,0.307736,71.783298
1.000001,39.893963,-104.697609,325.204154,0.560366,0.124898,69.458571
1.000001,39.893646,-104.697662,321.828272,1.10578,-0.120859,66.796899
1.000001,39.893349,-104.697723,318.406884,0.944665,-0.550199,64.151874
1.000001,39.893059,-104.697777,313.372459,-0.200765,-0.95363,62.042631
1.000001,39.892776,-104.697823,305.520616,-1.289889,-1.72963,61.551577
1.000001,39.892494,-104.697876,295.858343,-1.513201,-1.763784,62.900691
1.000001,39.8922,-104.697922,286.533986,-0.844964,-1.388679,64.270917
1.000001,39.891903,-104.69796,279.124086,0.114694,-0.73686,64.930347
1.000001,39.891605,-104.698006,273.512551,0.441071,0.119955,63.602032
1.000001,39.891315,-104.698044,267.677766,-0.012011,0.216702,62.013564
1.000001,39.891033,-104.698082,260.138357,-0.908117,-0.00853,60.769311
1.000001,39.890759,-104.69812,250.261545,-1.856821,-0.315855,59.995005
1.000001,39.890484,-104.698166,238.315585,-2.22937,-1.202036,60.850944
1.000001,39.890202,-104.698204,226.235159,-1.50185,-1.282009,62.673706
1.000001,39.889908,-104.698235,216.410987,-0.249169,-1.029621,63.990282
1.000001,39.889614,-104.698273,209.481429,0.647875,-0.092198,63.183809
1.000001,39.889328,-104.698303,203.453744,0.454918,0.351045,61.233199
1.000644,39.88905,-104.698334,195.92695,-0.48573,0.195954,59.627061
1.000001,39.888775,-104.698372,185.830518,-1.541153,-0.280481,58.58232
1.000001,39.888508,-104.698402,173.309549,-2.116605,-1.506647,59.273769
1.000001,39.888229,-104.698433,160.314372,-1.501931,-1.857467,61.266438
1.000001,39.887947,-104.698456,149.59307,-0.115579,-1.606957,62.798488
1.000001,39.887653,-104.698486,142.127502,0.938966,-0.554895,62.389423
1.000001,39.887371,-104.698509,136.044524,0.818072,0.057103,60.468007
1.000001,39.887096,-104.698524,128.711745,-0.054382,0.143478,58.852458
1.000001,39.886826,-104.698547,118.926495,-1.127528,-0.256373,57.786492
1.000001,39.886559,-104.69857,106.554936,-1.825592,-1.461986,58.422449
1.000001,39.886284,-104.698593,93.513427,-1.282892,-1.844674,60.458753
1.000001,39.886002,-104.698608,82.790667,0.093472,-1.624573,62.045475
1.000001,39.885715,-104.698624,75.213649,1.160301,-0.598661,61.714955
