Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.887611,-104.696785,750.515028,7.166096,2.219824,87.94344
1.000001,39.88723,-104.6968,777.722331,8.75444,-1.174283,80.830996
1.000001,39.886875,-104.696815,800.934614,5.55022,-2.458312,75.229145
1.000001,39.886536,-104.696815,815.173248,3.011537,-0.518665,70.923547
1.000001,39.886215,-104.696815,820.761079,0.316243,-0.850291,68.460646
1.000001,39.885895,-104.696815,818.661693,-1.788583,-1.382727,69.293835
1.000001,39.885571,-104.696808,811.413969,-2.479372,-0.425365,70.727416
1.000001,39.885242,-104.6968,804.00049,-1.784658,0.190911,71.778982
1.000001,39.884907,-104.6968,798.242449,-1.076938,0.357575,72.538361
1.000001,39.884567,-104.696793,794.431206,-0.41042,0.643394,72.99515
1.000001,39.884232,-104.696793,792.16887,-0.206453,1.33462,71.450424
1.000001,39.883907,-104.696793,789.562611,-0.658182,1.166983,69.188926
1.000001,39.883591,-104.696785,785.077138,-1.387436,0.875504,67.26045
1.000001,39.883282,-104.696785,778.274211,-1.889985,-0.085339,66.729947
1.000001,39.882969,-104.696785,770.38815,-1.674098,-0.472914,67.839018
1.000001,39.882652,-104.696785,763.340471,-1.046688,-0.262004,68.944989
1.000001,39.882332,-104.696785,758.147377,-0.296736,0.031743,69.708617
1.000001,39.882004,-104.696785,754.976021,0.307885,0.406363,69.688989
1.000001,39.881687,-104.696785,752.759542,0.147978,0.898107,67.62647
1.000001,39.881378,-104.696785,749.323661,-0.561662,0.511825,65.593959
1.000001,39.881077,-104.696777,743.498788,-1.379322,-0.127588,64.218439
1.000001,39.880779,-104.696777,735.554105,-1.616582,-0.956191,64.949092
1.000001,39.88047,-104.696777,727.451378,-1.170937,-0.968193,66.329491
1.000187,39.880161,-104.69677,720.846294,-0.435133,-0.603992,67.426765
1.000001,39.879845,-104.69677,716.354713,0.309942,-0.319954,68.150581
1.000001,39.879528,-104.696762,713.785149,0.700704,0.282408,67.449373
1.000001,39.879219,-104.696754,711.385795,0.273407,0.519286,65.345529
1.000001,39.878922,-104.696747,707.15073,-0.600904,0.187665,63.504478
