Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.869373,-104.700523,37.840027,1.739977,-29.392986,55.715812
1.000001,39.869499,-104.700233,30.899143,1.989725,-29.232321,56.477267
1.000001,39.869667,-104.699959,22.667394,1.776311,-29.088152,58.812212
1.000009,39.869877,-104.699722,14.27533,2.183831,-26.849731,62.674151
1.000001,39.870129,-104.699509,7.822968,3.705778,-22.506882,65.787992
1.000001,39.870407,-104.699341,5.038847,4.652125,-16.662374,66.11351
1.000001,39.870697,-104.699211,4.725683,5.462433,-10.499746,64.487076
1.000001,39.870979,-104.699112,4.225523,5.555966,-4.391897,62.57722
1.000001,39.871262,-104.69902,1.894082,4.552292,0.165983,60.844296
1.000001,39.871529,-104.698936,0.361957,0.591418,-0.320658,58.051528
1.000001,39.871784,-104.698853,0.316274,0.777384,0.040152,54.873579
1.000001,39.872017,-104.698761,0.339918,0.868752,-0.120401,50.643519
1.000001,39.872231,-104.698662,0.276976,1.028609,-0.053438,46.608244
1.000001,39.872417,-104.698547,0.309967,0.867402,-0.140686,41.767449
1.000001,39.872578,-104.698433,0.340185,0.259992,-0.144827,36.81979
1.000001,39.872707,-104.698311,0.294105,0.248368,-0.626059,31.843268
1.000001,39.872807,-104.698189,0.279195,0.079345,-0.536252,26.679259
1.000001,39.872875,-104.698074,0.285567,0.245616,-0.684261,21.430859
1.000001,39.872917,-104.697975,0.202579,0.138512,-0.712186,16.162462
1.000001,39.872936,-104.697899,0.210528,0.306205,-0.322734,10.876983
1.000001,39.872944,-104.697853,0.2938,-1.155702,0.099259,5.637762
1.000001,39.872944,-104.69783,0.279348,-0.68511,-0.067045,0.647735
