Cycle Time,Latitude,Longitude,AltAGL,Pitch,Roll,GndSpd
1.000001,39.919685,-104.697517,905.371768,6.525267,2.052172,78.385854
1.000001,39.919334,-104.697533,915.928567,4.816623,-0.445306,73.490698
1.000001,39.919003,-104.69754,919.924287,2.133522,-1.292521,70.417514
1.000001,39.918678,-104.697556,914.734997,-1.875785,-1.771361,69.995369
1.000001,39.91835,-104.697563,904.259998,-3.539659,-2.21651,72.387871
1.000001,39.918007,-104.697571,890.034882,-3.767892,-2.21719,75.37294
1.000001,39.917652,-104.697571,875.892267,-2.857351,-1.737776,78.039692
1.000001,39.917286,-104.697571,864.372581,-1.616168,-1.448394,80.158626
1.000001,39.916912,-104.697563,856.418987,-0.486195,-1.013892,80.899445
1.000001,39.916538,-104.697556,851.108348,0.044731,-0.585031,79.724224
1.000001,39.916172,-104.69754,843.576173,0.044265,-0.743398,78.330507
1.000001,39.91581,-104.697533,835.586835,-0.265627,-0.991551,77.022517
1.000001,39.915459,-104.697517,826.597315,-0.654575,-1.18035,75.919949
1.000001,39.915108,-104.697502,816.32812,-0.993585,-1.152721,74.960761
1.000001,39.914764,-104.697487,806.759187,-0.217851,-1.204005,73.339503
1.000001,39.914429,-104.697472,800.357003,0.947151,-1.362307,71.433399
1.000001,39.914101,-104.697449,795.876085,1.123585,-1.155547,69.520369
1.000001,39.913784,-104.697433,791.265258,0.650148,-0.949078,67.473347
1.007835,39.913471,-104.697411,784.85997,-0.228581,-0.868213,65.727143
1.000001,39.913166,-104.697388,776.158956,-0.951416,-1.445708,65.425472
1.000001,39.912861,-104.697357,766.331905,-0.870123,-1.484737,66.777434
1.000001,39.912552,-104.697334,757.291072,-0.252507,-1.096168,68.134586
1.000001,39.912235,-104.697296,750.16745,0.49521,-0.599572,69.131451
1.000001,39.911915,-104.697266,745.161236,1.15933,-0.288691,69.803865
1.000001,39.911594,-104.697227,741.717044,1.316183,0.431742,68.534723
1.000001,39.911282,-104.697189,737.570288,0.607148,0.488478,66.540319
1.000001,39.91098,-104.697159,727.641812,-0.447029,0.039934,64.988652
1.000001,39.910679,-104.697128,714.962249,-1.173162,-0.959509,65.363704
1.000001,39.910374,-104.69709,701.069541,-0.996729,-1.275383,66.926352
1.000001,39.910065,-104.697052,688.086454,-0.310633,-1.052908,68.296103
1.000001,39.909748,-104.697014,677.013018,0.413761,-0.63492,69.11625
1.000001,39.909428,-104.696968,667.858696,1.015297,-0.514132,69.571652
1.000001,39.909107,-104.69693,660.116262,1.216534,-0.023486,68.694201
1.000001,39.908794,-104.696884,652.098339,0.583623,0.159234,66.722695
1.000001,39.908489,-104.696838,642.038301,-0.454288,-0.28308,65.144727
1.000001,39.908192,-104.6968,629.434631,-1.187598,-1.25701,65.4416
1.000001,39.907887,-104.696754,615.573312,-1.002201,-1.590177,66.991087
1.000001,39.907578,-104.696709,602.681037,-0.3158,-1.385714,68.351532
1.000001,39.907261,-104.696655,591.768849,0.414088,-0.942656,69.126305
1.000001,39.90694,-104.696594,580.55429,1.036099,-0.795941,69.54033
1.000001,39.90662,-104.696541,567.831573,1.217187,-0.24327,68.347668
1.000001,39.906311,-104.69648,554.671868,0.495944,-0.168453,66.385098
1.000001,39.90601,-104.696426,539.385445,-0.568828,-0.705956,64.996394
1.000001,39.905712,-104.696373,521.508181,-1.140779,-1.566019,65.760734
1.000001,39.905407,-104.696312,506.27247,-0.866502,-1.769161,67.309049
1.000001,39.905098,-104.696243,498.327787,-0.280915,-1.482476,68.589603
1.000001,39.904781,-104.696175,492.398185,0.342785,-0.908787,68.698687
1.000001,39.904469,-104.696106,487.809535,0.586141,-0.86542,68.244345
1.000001,39.904156,-104.69603,483.594695,0.470939,0.022818,67.210998
1.000001,39.903854,-104.695961,478.400148,-0.178959,3.179775,65.560235
1.000001,39.903553,-104.6959,471.01185,-1.096374,6.052688,64.478259
1.000001,39.903259,-104.695847,461.273759,-1.838161,8.368534,64.022271
1.007922,39.902958,-104.695808,449.746214,-1.946092,9.065984,64.889022
1.000001,39.902653,-104.695786,438.567248,-1.218567,9.398334,66.764442
1.000001,39.902344,-104.695786,429.712545,-0.190887,9.280126,68.195101
1.000001,39.902027,-104.695808,423.338045,0.365228,9.119518,67.39333
1.001393,39.901718,-104.695847,417.445539,0.160768,7.952383,65.787436
1.000001,39.901417,-104.6959,410.41373,-0.467168,6.222844,64.412272
1.000001,39.901127,-104.695969,401.680051,-0.981569,4.507132,63.362708
1.000001,39.900841,-104.696045,391.234363,-1.346542,2.373293,62.988539
1.000001,39.900555,-104.696121,380.204155,-1.023032,0.717362,64.468575
1.000001,39.900261,-104.696205,370.68999,-0.101396,-0.041551,66.12642
1.000001,39.899956,-104.696289,363.691872,0.663797,0.042748,66.218865
1.000001,39.899662,-104.696381,357.931654,0.565332,0.211214,64.664936
1.000001,39.899372,-104.696457,351.264269,-0.021393,-0.377751,63.22896
1.000001,39.89909,-104.696541,342.754415,-0.723626,-0.872622,62.143692
